"group.all" "pa" "lon" "lat" "wc2.0_bio_10m_04" "wc2.0_bio_10m_05" "wc2.0_bio_10m_13" "wc2.0_bio_10m_14"
"129" 2 0 -42.75 -17.4166666666667 181.575449163727 30.3059997558594 228 6
"130" 2 0 -43.9166666666667 -22.9166666666667 221.806490446597 29.7308750152588 229 35
"131" 2 0 -43.25 -19.4166666666667 227.842292312277 30.3889999389648 318 11
"132" 3 0 -52.9166666666667 -31.4166666666667 407.913071732964 27.5642509460449 142 92
"133" 2 0 -52.75 -24.0833333333333 285.763860359602 29.0152492523193 170 77
"134" 1 0 -51.75 -30.75 381.940167585614 27.8955001831055 132 96
"135" 3 0 -46.5833333333333 -23.9166666666667 246.640389543589 26.4114990234375 322 101
"136" 1 0 -44.9166666666667 -21.25 228.165096992246 29.4400005340576 315 21
"137" 1 0 -45.75 -22.75 269.994875955327 27.9029998779297 300 32
"138" 2 0 -43.4166666666667 -17.25 172.225130239337 29.9610004425049 236 3
"139" 2 0 -51.75 -30.4166666666667 372.831347066617 26.7865009307861 138 106
"140" 1 0 -51.5833333333333 -23.0833333333333 268.163576847294 29.3659992218018 178 47
"141" 3 0 -40.9166666666667 -21.25 203.035883900953 31.3127994537354 158 29
"142" 1 0 -50.25 -28.25 306.172604137363 24.4090003967285 149 100
"143" 3 0 -42.5833333333333 -22.25 242.955123828067 26.0037498474121 264 30
"144" 3 0 -52.5833333333333 -27.9166666666667 356.780852656309 28.7682495117188 191 123
"145" 2 0 -50.9166666666667 -28.5833333333333 315.536757484446 25.2352504730225 175 115
"146" 3 0 -42.5833333333333 -21.25 233.121704360694 31.4120006561279 242 17
"147" 1 0 -39.9166666666667 -16.4166666666667 164.26407652823 30.4204998016357 116 40
"148" 1 0 -43.0833333333333 -19.75 223.046336693022 29.8635005950928 315 11
"149" 2 0 -48.4166666666667 -26.25 293.128366447926 28.2999992370605 272 89
"150" 3 0 -53.25 -29.5833333333333 386.733736476527 28.6679992675781 150 109
"151" 3 0 -40.75 -16.4166666666667 175.241939066957 30.367000579834 154 26
"152" 3 0 -43.9166666666667 -22.4166666666667 240.779674914358 29.4549999237061 241 21
"153" 1 0 -53.9166666666667 -25.75 363.680471924886 29.7602500915527 206 111
"154" 2 0 -41.4166666666667 -18.0833333333333 188.20086473921 30.4405002593994 189 20
"155" 2 0 -41.9166666666667 -23.0833333333333 200.276665958176 28.0499992370605 148 34
"156" 2 0 -52.0833333333333 -29.75 382.789803375581 29.1822490692139 163 74
"157" 1 0 -51.25 -26.25 332.612223598858 26.3964996337891 168 112
"158" 3 0 -45.75 -20.0833333333333 246.361645699428 31.8262500762939 279 13
"159" 1 0 -48.5833333333333 -28.25 308.15702385369 28.9166679382324 171 90
"160" 3 0 -51.5833333333333 -26.25 319.919231678005 25.5160007476807 179 110
"161" 1 0 -44.25 -19.5833333333333 191.727995996602 30.0849990844727 287 12
"162" 2 0 -52.9166666666667 -32.4166666666667 415.080620520365 27.9685001373291 125 78
"163" 1 0 -48.4166666666667 -24.75 310.725101223787 28.3509998321533 224 61
"164" 3 0 -53.9166666666667 -30.5833333333333 411.341325244419 28.6622505187988 150 114
"165" 1 0 -39.75 -16.4166666666667 161.243644599059 30.1827507019043 134 46
"166" 3 0 -50.9166666666667 -27.5833333333333 336.038807919351 26.2064990997314 171 112
"167" 3 0 -54.4166666666667 -32.0833333333333 451.356726467624 29.161750793457 125 91
"168" 1 0 -40.9166666666667 -18.4166666666667 184.225241937831 30.2455005645752 184 28
"169" 3 0 -47.5833333333333 -23.5833333333333 249.394423566095 27.6707496643066 200 34
"170" 2 0 -55.25 -29.9166666666667 424.045320737501 30.1685009002686 160 121
"171" 3 0 -40.4166666666667 -18.5833333333333 185.281665155027 31.7627506256104 176 36
"172" 3 0 -54.0833333333333 -27.0833333333333 381.300219490389 29.8209991455078 185 127
"173" 2 0 -52.5833333333333 -28.25 361.915632296818 28.6770000457764 187 124
"174" 2 0 -51.4166666666667 -31.75 387.981095934667 27.2333335876465 129 72
"175" 1 0 -50.75 -28.9166666666667 315.926953186166 25.1052494049072 180 122
"176" 1 0 -50.25 -26.4166666666667 329.301922655667 26.6892490386963 164 83
"177" 3 0 -53.4166666666667 -26.4166666666667 332.658726990369 28.3894996643066 205 129
"178" 3 0 -51.0833333333333 -22.25 249.806893955359 30.9724998474121 213 35
"179" 3 0 -49.75 -22.4166666666667 262.673506253476 30.1690006256104 213 34
"180" 3 0 -55.25 -30.0833333333333 428.57625090936 30.0844993591309 154 117
"181" 1 0 -53.75 -27.4166666666667 390.899660615815 29.9417495727539 195 137
"182" 2 0 -50.0833333333333 -23.0833333333333 290.147111862113 30.7952499389648 170 48
"183" 1 0 -48.9166666666667 -24.25 304.919697346443 27.6362495422363 184 49
"184" 2 0 -48.25 -22.9166666666667 242.11182645545 29.3367500305176 219 28
"185" 1 0 -42.25 -22.25 240.698231003815 26.607250213623 234 30
"186" 3 0 -49.25 -26.9166666666667 325.93633711465 28.5687503814697 194 97
"187" 2 0 -39.75 -17.75 170.264610150743 31.0189990997314 153 65
"188" 2 0 -40.0833333333333 -18.9166666666667 188.922020091559 31.2089996337891 176 40
"189" 2 0 -49.25 -26.5833333333333 309.821067238585 27.0645008087158 201 86
"190" 2 0 -44.25 -18.5833333333333 213.153230290932 32.0550003051758 231 5
"191" 3 0 -50.9166666666667 -25.25 303.049943290102 27.1280002593994 173 82
"192" 1 0 -50.9166666666667 -24.5833333333333 292.601150641619 27.5337505340576 168 81
"193" 3 0 -47.75 -24.9166666666667 291.310206083708 30.2840900421143 281 75
"194" 3 0 -53.75 -32.75 438.227577069366 28.398250579834 130 88
"195" 1 0 -51.0833333333333 -24.0833333333333 280.515851098656 27.9787502288818 186 76
"196" 1 0 -51.4166666666667 -28.25 331.141677165175 26.1725006103516 190 115
"197" 3 0 -54.4166666666667 -26.75 370.515085328016 29.3842506408691 173 105
"198" 2 0 -49.25 -28.0833333333333 311.148216529047 27.693000793457 194 82
"199" 2 0 -50.5833333333333 -24.5833333333333 289.3733414735 27.482250213623 161 75
"200" 2 0 -44.75 -20.9166666666667 214.710687684546 28.5949993133545 363 18
"201" 2 0 -53.5833333333333 -26.75 366.98931682618 29.0884990692139 200 138
"202" 1 0 -44.5833333333333 -22.0833333333333 234.537997031995 26.9979991912842 314 24
"203" 1 0 -42.5833333333333 -18.9166666666667 223.099497660774 29.286750793457 284 16
"204" 2 0 -52.4166666666667 -28.5833333333333 360.585987368332 27.9857501983643 173 125
"205" 3 0 -53.75 -30.9166666666667 417.203317687974 29.1212501525879 147 107
"206" 3 0 -44.5833333333333 -23.4166666666667 225.329811580546 30.3095245361328 286 94
"207" 3 0 -49.75 -24.25 284.228871164754 28.5107498168945 206 60
"208" 1 0 -41.9166666666667 -20.75 231.868717260803 29.3707504272461 223 21
"209" 1 0 -48.25 -27.25 315.813945383884 28.2999992370605 198 106
"210" 1 0 -51.25 -27.4166666666667 332.861401949889 26.3642501831055 185 102
"211" 1 0 -50.4166666666667 -25.5833333333333 310.515412088745 26.5485000610352 182 74
"212" 3 0 -48.4166666666667 -22.5833333333333 244.431855444889 30.2854995727539 226 28
"213" 2 0 -52.5833333333333 -25.5833333333333 335.422633961997 28.3077507019043 202 103
"214" 1 0 -50.9166666666667 -25.75 305.393684885844 25.5027503967285 176 88
"215" 1 0 -48.9166666666667 -28.0833333333333 304.366488481311 27.4307498931885 203 84
"216" 2 0 -52.4166666666667 -32.75 406.75579711495 26.8592586517334 116 71
"217" 1 0 -51.25 -23.9166666666667 267.941412670875 26.9955005645752 192 73
"218" 3 0 -46.5833333333333 -21.5833333333333 227.196457173672 29.1152496337891 269 18
"219" 3 0 -45.9166666666667 -19.9166666666667 247.492592459351 31.7077503204346 280 12
"220" 2 0 -54.0833333333333 -30.25 416.011091221946 30.03125 149 118
"221" 3 0 -47.25 -24.5833333333333 274.652338196894 29.7560691833496 277 88
"222" 1 0 -50.4166666666667 -25.75 320.861741855744 26.8122501373291 184 75
"223" 1 0 -51.4166666666667 -25.75 290.445638393296 24.5485000610352 183 101
"224" 3 0 -51.0833333333333 -29.4166666666667 333.568720980884 26.3610000610352 165 116
"225" 2 0 -51.75 -28.75 346.25632775975 26.7964992523193 179 117
"226" 3 0 -53.75 -28.5833333333333 374.753199534705 29.7832508087158 184 128
"227" 1 0 -44.4166666666667 -21.25 221.892730486006 28.7397499084473 318 14
"228" 3 0 -49.25 -24.4166666666667 298.326862577249 27.8337497711182 191 58
"229" 2 0 -42.75 -19.5833333333333 211.833720147187 30.4147491455078 278 12
"230" 3 0 -49.25 -23.25 250.508416150413 29.742000579834 186 38
"231" 1 0 -48.5833333333333 -22.25 243.152849693272 30.222749710083 221 23
"232" 1 0 -48.9166666666667 -23.75 271.460157913422 28.8465003967285 177 43
"233" 1 0 -48.75 -24.25 309.880505480745 27.7157497406006 187 49
"234" 2 0 -44.9166666666667 -23.25 247.266330418422 27.4584999084473 290 59
"235" 2 0 -50.4166666666667 -26.5833333333333 322.822015827585 25.3169994354248 166 85
"236" 2 0 -51.5833333333333 -22.9166666666667 263.584864014161 30.0322494506836 177 45
"237" 1 0 -41.0833333333333 -19.9166666666667 202.374918754058 30.9384994506836 202 32
"238" 3 0 -44.9166666666667 -22.0833333333333 263.065801160641 29.3322505950928 294 19
"239" 2 0 -50.5833333333333 -24.4166666666667 294.884606729862 28.1722507476807 156 71
"240" 2 0 -52.4166666666667 -31.75 403.254944323703 28.6362495422363 138 78
"241" 2 0 -42.4166666666667 -21.0833333333333 237.652796813679 31.5405006408691 256 18
"242" 2 0 -47.75 -22.4166666666667 244.284961912682 28.7102508544922 251 23
"243" 1 0 -49.25 -27.25 316.945320402825 26.8662490844727 197 94
"244" 3 0 -42.0833333333333 -16.5833333333333 177.162599441652 30.8945007324219 182 5
"245" 1 0 -44.5833333333333 -22.9166666666667 237.495865944757 27.7224998474121 263 35
"246" 2 0 -46.9166666666667 -21.75 230.530665610755 29.5400009155273 249 19
"247" 3 0 -48.75 -28.0833333333333 306.508276214764 28.5648860931396 190 85
"248" 3 0 -44.75 -22.75 255.628472534439 26.4419994354248 275 28
"249" 1 0 -40.5833333333333 -16.75 171.91507275253 28.9650001525879 144 38
"250" 3 0 -43.5833333333333 -17.5833333333333 182.067731089451 30.3600006103516 229 8
"251" 1 0 -41.5833333333333 -17.4166666666667 186.18125717057 29.8784999847412 183 16
"252" 1 0 -41.25 -16.75 179.040873015986 29.1647491455078 165 15
"253" 2 0 -46.9166666666667 -20.9166666666667 218.552533469027 28.8050003051758 279 16
"254" 1 0 -51.75 -31.0833333333333 387.716065292538 27.955249786377 133 88
"255" 3 0 -52.5833333333333 -25.9166666666667 335.166751058081 27.7707500457764 201 114
"256" 3 0 -48.0833333333333 -22.75 244.92576628372 29.6832504272461 229 27
"257" 1 0 -39.25 -17.75 163.575702510965 30.2322044372559 183 75
"258" 2 0 -49.9166666666667 -22.75 276.784784616251 30.6767501831055 203 40
"259" 1 0 -51.75 -22.5833333333333 255.205445559512 31.4990005493164 177 42
"260" 2 0 -49.4166666666667 -21.5833333333333 245.871748015598 31.4252490997314 218 21
"261" 2 0 -49.4166666666667 -24.4166666666667 291.695364185956 27.7377490997314 203 62
"262" 1 0 -53.4166666666667 -27.0833333333333 401.861282798179 30.4260005950928 204 140
"263" 1 0 -53.75 -27.25 396.171832823797 30.2062492370605 195 138
"264" 3 0 -40.75 -19.0833333333333 190.643680619578 31.4107494354248 187 28
"265" 1 0 -52.0833333333333 -27.75 351.146645366679 28.1124992370605 199 123
"266" 3 0 -49.0833333333333 -26.0833333333333 298.292637767774 25.2162494659424 205 84
"267" 2 0 -51.25 -26.75 321.457522277785 24.982250213623 171 99
"268" 2 0 -52.0833333333333 -23.75 298.617889655087 29.6014995574951 183 61
"269" 2 0 -41.9166666666667 -22.25 220.315911770803 31.4207496643066 204 32
"270" 1 0 -44.4166666666667 -22.25 241.427651632247 27.2137508392334 285 21
"271" 1 0 -40.5833333333333 -19.25 191.959600487842 30.7887496948242 189 37
"272" 3 0 -52.5833333333333 -31.25 405.706092379423 27.2430000305176 143 91
"273" 1 0 -51.4166666666667 -26.5833333333333 319.630336084946 24.9734992980957 173 106
"274" 1 0 -45.5833333333333 -20.5833333333333 235.432375498784 30.1792507171631 283 18
"275" 2 0 -51.0833333333333 -24.5833333333333 293.447443473544 27.7814998626709 175 82
"276" 1 0 -40.9166666666667 -17.4166666666667 185.176375065395 31.746000289917 172 27
"277" 1 0 -46.0833333333333 -23.9166666666667 241.012538338348 30.8093757629395 360 127
"278" 2 0 -51.25 -22.9166666666667 265.863094366438 30.5935001373291 181 46
"279" 2 0 -54.4166666666667 -29.75 408.950749784358 30.11549949646 157 126
"280" 2 0 -43.75 -17.75 169.04776439984 27.4815006256104 243 8
"281" 3 0 -52.5833333333333 -32.0833333333333 406.259323679616 28.1005001068115 130 77
"282" 3 0 -54.25 -29.9166666666667 410.908466564492 30.0172500610352 156 125
"283" 1 0 -48.0833333333333 -24.5833333333333 299.356711916307 30.9682502746582 237 53
"284" 2 0 -43.25 -20.25 222.42859056949 29.951000213623 285 14
"285" 3 0 -53.4166666666667 -32.5833333333333 428.689608307143 28.3384990692139 129 84
"286" 3 0 -39.9166666666667 -19.4166666666667 194.394287488748 30.9852504730225 185 45
"287" 3 0 -46.25 -22.0833333333333 220.765844313065 28.0277500152588 297 29
"288" 2 0 -45.4166666666667 -20.25 224.723296977697 29.9624996185303 288 16
"289" 2 0 -54.75 -29.4166666666667 401.018650243891 29.7115001678467 163 131
"290" 1 0 -42.9166666666667 -22.5833333333333 224.785468985507 31.861499786377 197 32
"291" 1 0 -51.4166666666667 -26.4166666666667 320.653979816223 25.3400001525879 171 107
"292" 3 0 -50.75 -30.4166666666667 350.421136760982 27.8037967681885 145 88
"293" 3 0 -54.25 -30.5833333333333 419.957605800025 29.5685005187988 148 114
"294" 1 0 -44.25 -20.9166666666667 212.136215220575 28.2362499237061 308 15
"295" 2 0 -55.0833333333333 -30.75 437.66195248708 29.9462490081787 138 110
"296" 3 0 -47.5833333333333 -23.75 252.43656361622 26.5590000152588 220 44
"297" 1 0 -49.5833333333333 -24.9166666666667 302.855394397272 28.8627490997314 177 73
"298" 1 0 -54.5833333333333 -31.9166666666667 449.776065071668 29.3877506256104 126 95
"299" 1 0 -53.4166666666667 -25.0833333333333 315.827532586315 28.2159996032715 202 100
"300" 2 0 -47.25 -24.25 263.274087748032 29.5267505645752 271 69
"301" 1 0 -45.4166666666667 -19.5833333333333 217.841872450436 31.6542491912842 280 10
"302" 3 0 -47.9166666666667 -22.9166666666667 246.066868994476 29.64674949646 215 25
"303" 3 0 -52.5833333333333 -28.0833333333333 358.46968625149 28.6842498779297 193 124
"304" 3 0 -42.75 -21.4166666666667 228.409292547206 31.5709991455078 240 13
"305" 2 0 -49.75 -27.9166666666667 303.767847684023 23.673999786377 175 102
"306" 1 0 -40.25 -20.4166666666667 202.14049979266 31.2975006103516 198 54
"307" 3 0 -42.75 -17.25 177.525509391785 30.5319995880127 222 5
"308" 2 0 -43.25 -18.75 236.396126815754 29.6432495117188 284 13
"309" 1 0 -42.0833333333333 -20.25 228.979656503513 29.0949993133545 233 20
"310" 2 0 -50.75 -28.25 317.34394607779 25.3570003509521 161 107
"311" 3 0 -51.25 -30.5833333333333 368.768498544662 28.072940826416 130 91
"312" 1 0 -53.0833333333333 -25.9166666666667 337.126178194627 28.1917495727539 222 115
"313" 3 0 -53.25 -28.9166666666667 377.180193043937 28.8904991149902 157 113
"314" 1 0 -54.5833333333333 -27.75 395.249022183319 31.324499130249 180 128
"315" 1 0 -40.9166666666667 -20.0833333333333 205.703444910216 27.794750213623 206 45
"316" 3 0 -48.75 -23.9166666666667 288.911243468766 28.9780006408691 177 45
