"group.all" "pa" "lon" "lat" "wc2.0_bio_10m_04" "wc2.0_bio_10m_05" "wc2.0_bio_10m_13" "wc2.0_bio_10m_14"
"288" 2 0 -76.9166666666667 -0.916666666666657 47.8116273639261 29.6102504730225 415 238
"289" 2 0 -56.25 -5.91666666666666 42.7023432262834 31.8227500915527 379 38
"290" 1 0 -50.25 -15.0833333333333 118.571357459654 32.8177490234375 277 6
"291" 1 0 -46.25 -6.58333333333333 66.2212541166442 31.6812496185303 230 9
"292" 3 0 -60.9166666666667 -23.75 404.294351101088 35.099250793457 98 7
"293" 3 0 -69.4166666666667 -1.25 42.9348238606064 30.7775001525879 336 197
"294" 1 0 -53.4166666666667 -18.4166666666667 171.478031337796 31.0387496948242 286 22
"295" 2 0 -56.5833333333333 -13.4166666666667 82.5871787247499 34.2345008850098 329 3
"296" 3 0 -73.75 2.75 78.709979679782 31.2392501831055 328 37
"297" 1 0 -54.0833333333333 -21.25 215.760802351602 31.1475009918213 207 35
"298" 1 0 -42.9166666666667 -3.08333333333333 66.940960677658 33.6922492980957 319 10
"299" 1 0 -67.4166666666667 -0.25 46.6552441921005 30.9340000152588 325 188
"300" 2 0 -74.75 -10.9166666666667 59.4444023797907 29.0830001831055 254 68
"301" 1 0 -42.4166666666667 -13.75 118.743421801048 28.1007499694824 174 2
"302" 3 0 -67.75 -0.583333333333329 44.6014251330626 30.7695007324219 332 205
"303" 3 0 -67.75 -12.75 115.098180307166 32.3252487182617 277 42
"304" 3 0 -63.25 -21.75 374.527090024339 34.7299995422363 153 2
"305" 2 0 -57.0833333333333 3.91666666666667 68.0297741228818 31.3985004425049 358 61
"306" 1 0 -49.25 -3.25 44.6616728449828 32.2820014953613 425 43
"307" 3 0 -58.0833333333333 -13.25 96.9972232270253 33.4290008544922 351 6
"308" 2 0 -46.25 -20.9166666666667 231.665651558546 29.2145004272461 279 18
"309" 1 0 -80.5833333333333 -2.41666666666666 157.649902377025 30.2446746826172 164 4
"310" 2 0 -44.25 -13.5833333333333 113.420091429381 31.3952503204346 210 0
"311" 3 0 -46.5833333333333 -2.91666666666666 40.2911196435214 31.5594997406006 382 42
"312" 1 0 -53.9166666666667 -23.0833333333333 282.552338198947 31.0122509002686 193 55
"313" 3 0 -61.75 -0.0833333333333286 40.4012233587919 32.0629997253418 348 105
"314" 1 0 -45.9166666666667 -13.9166666666667 96.5873030318872 30.0415000915527 266 1
"315" 1 0 -51.5833333333333 -23.25 270.298455079936 28.4815006256104 178 50
"316" 3 0 -50.0833333333333 -26.4166666666667 323.080629473286 26.2937507629395 166 81
"317" 2 0 -60.25 -12.0833333333333 74.2698177098513 31.9402503967285 317 6
"318" 1 0 -47.25 -19.0833333333333 178.380035785249 28.2977504730225 321 8
"319" 1 0 -63.4166666666667 1.58333333333334 44.221816472852 32.3105010986328 334 105
"320" 3 0 -64.5833333333333 -16.75 198.314040244118 32.6452484130859 504 107
"321" 2 0 -64.9166666666667 -6.08333333333333 30.7116126785615 31.4877490997314 377 81
"322" 2 0 -80.25 -3.08333333333333 135.406175770015 30.1702136993408 94 0
"323" 3 0 -72.75 1.91666666666667 92.483621197286 31.9737491607666 345 24
"324" 2 0 -55.75 -8.58333333333333 60.719631202198 31.9689998626709 347 10
"325" 3 0 -70.25 -8.08333333333333 59.4519197287546 31.2302494049072 289 52
"326" 2 0 -77.5833333333333 -4.25 27.428794277508 31.1942501068115 242 150
"327" 3 0 -34.75 -7.75 101.590485485221 29.6800003051758 283 38
"328" 3 0 -72.9166666666667 -11.75 61.4230228786654 31.2534999847412 257 54
"329" 3 0 -51.5833333333333 -20.9166666666667 250.393885928241 32.3727493286133 193 23
"330" 1 0 -72.75 -4.08333333333333 44.1665847114348 31.5457496643066 313 144
"331" 3 0 -54.9166666666667 -0.916666666666657 64.0927297152059 31.6542491912842 357 84
"332" 3 0 -45.0833333333333 -3.41666666666666 55.3539593056513 33.2794990539551 369 31
"333" 3 0 -51.0833333333333 -25.5833333333333 290.508545538921 25.0482501983643 182 94
"334" 2 0 -44.5833333333333 -22.0833333333333 234.537997031995 26.9979991912842 314 24
"335" 1 0 -53.4166666666667 5.58333333333334 54.1703364962745 31.2893619537354 370 64
"336" 2 0 -62.25 2.41666666666667 53.0602531181473 31.7607498168945 345 80
"337" 2 0 -69.25 -0.916666666666657 43.5100925346633 30.4869995117188 332 207
"338" 3 0 -54.4166666666667 -25.0833333333333 348.657036866559 30.3972492218018 210 95
"339" 2 0 -61.25 -23.0833333333333 399.05893821584 35.5062484741211 96 7
"340" 1 0 -51.0833333333333 -18.9166666666667 171.295763056441 32.0357513427734 281 17
"341" 2 0 -50.5833333333333 0.0833333333333428 71.3103128876438 32.6342506408691 365 27
"342" 1 0 -68.75 -17.5833333333333 200.777140707302 19.5485000610352 115 2
"343" 3 0 -58.5833333333333 -5.25 44.3079779232109 32.5019989013672 304 52
"344" 3 0 -48.25 -16.4166666666667 134.042371302744 28.9042491912842 289 8
"345" 2 0 -74.75 -9.08333333333333 28.0811357391733 31.8327503204346 301 73
"346" 1 0 -50.0833333333333 -23.5833333333333 286.397272751648 30.4629993438721 162 65
"347" 3 0 -80.75 -4.75 225.084464412065 32.3552513122559 44 1
"348" 2 0 -59.5833333333333 -7.25 34.7915913862197 32.0830001831055 277 20
"349" 1 0 -60.25 5.41666666666667 48.923703801564 28.6259994506836 337 55
"350" 1 0 -66.75 -15.0833333333333 157.264297735285 32.3404998779297 287 53
"351" 2 0 -53.75 -3.75 52.7630452428294 31.6082496643066 296 41
"352" 2 0 -78.4166666666667 1.08333333333334 29.1742891290137 27.816499710083 382 180
"353" 1 0 -51.9166666666667 -21.25 252.644317969183 32.2535018920898 179 24
"354" 3 0 -68.25 -11.0833333333333 90.7564719378924 31.525749206543 260 26
"355" 3 0 -43.5833333333333 -15.9166666666667 147.38188419196 32.0272483825684 201 1
"356" 1 0 -75.0833333333333 1.41666666666667 70.0393465721734 30.7604999542236 367 88
"357" 1 0 -71.4166666666667 -6.58333333333333 46.4217107400424 30.6037502288818 289 89
"358" 1 0 -60.0833333333333 -21.4166666666667 329.868737004633 35.5944976806641 91 11
"359" 1 0 -54.25 -12.9166666666667 99.7415599136001 34.1780014038086 295 1
"360" 2 0 -50.75 -25.5833333333333 315.399330922034 26.855749130249 173 81
"361" 2 0 -55.5833333333333 -2.58333333333333 63.1306895253359 32.6192512512207 317 35
"362" 1 0 -54.4166666666667 -30.4166666666667 421.597942259226 30.0127506256104 148 118
"363" 3 0 -50.4166666666667 -16.5833333333333 122.856656507426 31.8267498016357 291 10
"364" 1 0 -54.5833333333333 -31.4166666666667 440.510481115747 29.66575050354 133 104
"365" 1 0 -51.5833333333333 -28.5833333333333 339.655193318441 26.4267501831055 190 118
"366" 2 0 -46.4166666666667 -7.58333333333333 73.7731153645099 32.7615013122559 206 5
"367" 3 0 -46.5833333333333 -16.4166666666667 161.556721452026 31.4712505340576 250 7
"368" 2 0 -55.0833333333333 -3.58333333333333 56.4799167468581 31.6774997711182 304 43
"369" 2 0 -61.0833333333333 -23.25 400.412180769248 35.4677505493164 96 6
"370" 3 0 -68.4166666666667 -1.25 42.0023400995046 30.6205005645752 332 227
"371" 2 0 -69.0833333333333 1.91666666666667 57.0896419811424 31.0317497253418 399 145
"372" 2 0 -49.4166666666667 -15.9166666666667 116.35762231212 30.4487495422363 290 9
"373" 1 0 -37.0833333333333 -7.25 137.477520178712 28.9764995574951 152 3
"374" 1 0 -47.0833333333333 -4.25 46.5039996889018 31.6084995269775 313 18
"375" 2 0 -48.75 -23.75 271.753321609207 28.9722499847412 182 41
"376" 1 0 -53.9166666666667 0.583333333333343 60.1472515477312 30.9497509002686 337 63
"377" 2 0 -44.9166666666667 -12.9166666666667 106.902027503217 30.6652507781982 212 1
"378" 3 0 -48.0833333333333 -8.58333333333333 62.4176587003198 33.0872497558594 278 4
"379" 2 0 -62.0833333333333 -20.0833333333333 309.23814034411 34.3057518005371 77 3
"380" 1 0 -70.75 -12.9166666666667 87.0168192163808 30.4417495727539 701 205
"381" 1 0 -71.0833333333333 -6.91666666666666 47.2202908325446 30.9599990844727 295 70
"382" 3 0 -54.9166666666667 -8.41666666666666 56.1178136615554 33.1790008544922 333 9
"383" 2 0 -63.9166666666667 0.75 39.7393051094068 32.4029998779297 359 121
"384" 3 0 -66.9166666666667 -15.25 157.214552701352 32.1619987487793 284 55
"385" 2 0 -44.4166666666667 -5.08333333333333 102.336096373736 34.0800018310547 312 13
"386" 1 0 -54.5833333333333 -15.4166666666667 161.852788445278 31.6507511138916 301 8
"387" 2 0 -64.9166666666667 -3.75 26.9721717943279 31.38450050354 298 115
"388" 1 0 -73.4166666666667 -7.58333333333333 51.084078607841 30.8139991760254 302 65
"389" 3 0 -54.25 -23.5833333333333 301.161173432991 31.1224994659424 194 60
"390" 1 0 -63.25 -17.25 237.570607026013 32.0690002441406 214 39
"391" 1 0 -70.9166666666667 -3.41666666666666 41.2117084558071 31.3257503509521 331 162
"392" 3 0 -58.0833333333333 -0.75 55.8076538598378 32.2142486572266 352 99
"393" 3 0 -61.5833333333333 -15.0833333333333 140.928705838379 32.4420013427734 219 13
"394" 1 0 -52.0833333333333 -6.75 29.4310507717588 31.7862491607666 309 19
"395" 2 0 -43.4166666666667 -19.4166666666667 214.491356283988 28.5074996948242 324 15
"396" 1 0 -59.4166666666667 -9.75 43.2707192548377 32.4654998779297 321 7
"397" 3 0 -60.9166666666667 4.91666666666667 44.9494256638424 26.9387493133545 318 55
"398" 1 0 -53.9166666666667 -31.5833333333333 429.166649269926 29.3757495880127 136 97
"399" 2 0 -54.9166666666667 -3.91666666666666 53.5352773586712 31.7857494354248 301 51
"400" 1 0 -67.9166666666667 -4.58333333333333 36.3998937864246 30.9825000762939 327 104
"401" 1 0 -52.4166666666667 -27.9166666666667 352.673044845105 28.480749130249 197 122
"402" 1 0 -47.5833333333333 -15.5833333333333 122.415283646479 27.9759998321533 260 6
"403" 2 0 -58.4166666666667 -19.5833333333333 245.945808829679 34.671501159668 146 22
"404" 1 0 -76.4166666666667 -13.75 263.260454912373 26.4650001525879 0 0
"405" 1 0 -65.5833333333333 -5.08333333333333 29.8252530477736 31.2834987640381 328 85
"406" 2 0 -42.25 -9.75 92.5179818413838 34.3344993591309 127 1
"407" 2 0 -56.0833333333333 -6.41666666666666 42.5980756234215 31.7864990234375 363 27
"408" 2 0 -73.75 -8.08333333333333 51.5170390590602 31.0822505950928 265 52
"409" 2 0 -53.0833333333333 4.58333333333334 45.3942827939506 31.0265007019043 466 81
"410" 1 0 -75.0833333333333 -5.75 34.6349913753635 32.5514984130859 279 101
"411" 3 0 -71.75 -14.4166666666667 170.463792992716 16.0424995422363 205 4
"412" 3 0 -53.0833333333333 -24.9166666666667 310.755939916634 28.1532497406006 220 89
"413" 1 0 -46.5833333333333 -5.58333333333333 51.4474213032605 32.3689994812012 237 9
"414" 1 0 -78.75 1.25 32.1496075174427 30.0622177124023 327 102
"415" 2 0 -57.0833333333333 -2.58333333333333 67.1506849336277 32.8297500610352 357 69
"416" 1 0 -79.75 -3.91666666666666 17.5194731528085 27.5247497558594 252 2
"417" 1 0 -58.5833333333333 -17.9166666666667 206.172290925693 33.7014999389648 200 26
"418" 3 0 -41.0833333333333 -19.75 198.389277204655 31.351749420166 199 29
"419" 2 0 -59.4166666666667 -8.41666666666666 35.0907101790571 32.1497497558594 316 10
"420" 2 0 -68.9166666666667 -10.0833333333333 85.2738550299944 31.3854999542236 261 28
"421" 3 0 -58.9166666666667 -20.4166666666667 277.174199883285 35.135498046875 116 16
"422" 2 0 -35.25 -5.41666666666666 98.731235097571 30.687837600708 204 12
"423" 1 0 -47.75 -19.5833333333333 163.895992259633 28.4367504119873 302 18
"424" 3 0 -43.0833333333333 -5.75 111.660964877219 34.8940010070801 289 5
"425" 1 0 -61.75 4.58333333333334 42.4438302407627 28.8595008850098 359 61
"426" 3 0 -50.4166666666667 -13.75 109.154024014164 34.2620010375977 283 5
"427" 3 0 -50.4166666666667 -25.5833333333333 310.515412088745 26.5485000610352 182 74
"428" 2 0 -58.4166666666667 -18.9166666666667 228.760861662646 34.4785003662109 158 21
"429" 2 0 -45.25 -10.4166666666667 109.25342886987 33.007999420166 182 0
"430" 3 0 -54.75 -27.9166666666667 392.177707346408 31.0347499847412 182 131
"431" 3 0 -45.9166666666667 -13.0833333333333 89.482917829314 30.5445003509521 248 1
"432" 3 0 -56.25 -7.75 45.3448731343203 32.6327514648438 338 13
"433" 1 0 -70.0833333333333 -3.08333333333333 39.0869108911581 31.3272495269775 309 164
"434" 2 0 -64.0833333333333 2.91666666666667 29.1385399343902 27.1480007171631 393 101
"435" 2 0 -70.9166666666667 -16.5833333333333 171.436103556071 17.5604991912842 94 1
"436" 1 0 -50.75 -24.75 295.382170238928 27.3652496337891 162 78
"437" 1 0 -68.0833333333333 -2.25 37.0893730962187 30.7075004577637 329 207
"438" 2 0 -58.25 -4.08333333333333 53.3345470591191 32.6047477722168 325 82
"439" 2 0 -68.5833333333333 -5.75 41.0412190709735 31.0785007476807 341 81
"440" 3 0 -56.4166666666667 -3.08333333333333 64.2997399265578 32.6780014038086 325 46
"441" 3 0 -67.9166666666667 -6.58333333333333 45.3904409917426 31.2257499694824 330 54
"442" 2 0 -54.0833333333333 -20.0833333333333 184.989546700728 31.1935005187988 242 36
"443" 1 0 -64.5833333333333 -16.0833333333333 181.712481733918 32.619499206543 436 82
"444" 2 0 -47.0833333333333 -6.08333333333333 53.5921192815548 32.4505004882812 248 15
"445" 1 0 -65.9166666666667 -16.25 181.742660688221 32.7244987487793 476 86
"446" 3 0 -60.25 -0.25 45.1969982355784 32.1957511901855 318 112
"447" 1 0 -48.0833333333333 -21.75 227.681470758604 29.5575008392334 237 22
"448" 2 0 -68.75 -0.416666666666657 45.773348814274 30.5139999389648 345 226
"449" 1 0 -48.25 -17.75 178.83190978929 31.1817493438721 296 9
"450" 1 0 -41.25 -11.9166666666667 154.369886413206 26.6232490539551 103 31
"451" 3 0 -56.25 -0.75 61.027371669528 32.4490013122559 386 116
"452" 1 0 -47.25 -4.41666666666666 46.4120328043987 31.8167495727539 308 16
"453" 1 0 -70.0833333333333 -7.91666666666666 57.3625174109313 31.2032508850098 295 52
"454" 1 0 -72.0833333333333 -16.0833333333333 98.8258464353796 21.6652507781982 35 0
"455" 3 0 -51.0833333333333 -14.75 127.275369555989 33.9020004272461 285 4
"456" 1 0 -54.4166666666667 -29.0833333333333 390.780206645785 29.8374996185303 172 135
"457" 1 0 -60.25 5.08333333333334 45.9298472939286 26.007999420166 360 77
"458" 2 0 -69.5833333333333 -2.41666666666666 38.4755518603045 30.6785011291504 332 202
"459" 3 0 -53.0833333333333 -18.0833333333333 165.768910258674 29.6340007781982 305 21
"460" 3 0 -49.5833333333333 -15.0833333333333 117.128814324403 31.5827503204346 265 6
"461" 3 0 -68.25 -16.25 173.0116526868 15.7014999389648 154 10
"462" 3 0 -43.4166666666667 -8.75 84.5328724825651 32.8127517700195 151 1
"463" 1 0 -39.4166666666667 -7.41666666666666 120.165164400368 28.773250579834 230 12
"464" 1 0 -64.4166666666667 -17.75 182.62996201116 26.1802501678467 145 27
"465" 3 0 -52.9166666666667 -17.5833333333333 162.48029625419 30.1567497253418 318 18
"466" 2 0 -67.0833333333333 -0.25 47.0783933594024 31.0242500305176 312 173
"467" 2 0 -53.4166666666667 -23.5833333333333 290.888791034708 30.54075050354 166 63
"468" 1 0 -51.25 -9.08333333333333 38.7965704944134 32.9572486877441 302 8
"469" 3 0 -49.4166666666667 -1.25 50.8437903472515 32.3470001220703 451 36
"470" 1 0 -63.75 -11.75 64.6755631040416 31.8624992370605 255 12
"471" 2 0 -49.0833333333333 -9.75 62.6344415845965 33.0084991455078 271 6
"472" 3 0 -50.9166666666667 -8.25 36.844460514477 31.7502498626709 287 11
"473" 1 0 -47.5833333333333 -2.58333333333333 45.0601265824217 31.9652500152588 401 51
"474" 3 0 -62.75 -20.4166666666667 326.649739708727 34.023998260498 89 2
"475" 3 0 -50.4166666666667 -23.25 271.18682994747 30.5170001983643 164 55
"476" 3 0 -41.5833333333333 -4.25 90.9301976196753 33.7070007324219 322 6
"477" 2 0 -58.25 -13.4166666666667 103.302108830659 33.0139999389648 350 6
"478" 1 0 -67.25 -2.41666666666666 33.1203314671258 31.1630001068115 328 183
"479" 2 0 -51.25 -30.75 367.128103575176 27.6520004272461 133 89
"480" 3 0 -42.5833333333333 -8.25 99.6447575701262 35.064998626709 156 1
"481" 3 0 -63.9166666666667 -23.25 424.427771049129 34.663501739502 202 5
"482" 2 0 -60.9166666666667 -27.4166666666667 450.276989126017 32.9562492370605 155 18
"483" 3 0 -51.9166666666667 -27.25 341.492365250676 27.6429996490479 200 123
"484" 2 0 -36.4166666666667 -10.5833333333333 130.245041271837 30.3242416381836 231 34
"485" 2 0 -67.25 -11.75 88.4175320739433 32.0979995727539 264 28
"486" 2 0 -47.9166666666667 -15.25 117.149734114619 29.4015007019043 247 6
"487" 2 0 -47.5833333333333 -4.25 45.8389482906667 31.9982490539551 329 22
"488" 3 0 -50.25 -9.58333333333333 46.285244582026 33.2334976196289 292 7
"489" 1 0 -63.0833333333333 -17.25 230.951143359011 32.0507507324219 193 38
"490" 2 0 -41.0833333333333 -11.4166666666667 159.748819473902 27.081750869751 98 21
"491" 2 0 -35.9166666666667 -6.41666666666666 121.188168804811 30.8950004577637 127 4
"492" 2 0 -73.9166666666667 -8.41666666666666 50.7778824196706 31.4517498016357 243 48
"493" 1 0 -63.9166666666667 -6.41666666666666 32.3051436508865 31.5147495269775 318 42
"494" 2 0 -75.5833333333333 -2.41666666666666 50.6485466632106 31.2119998931885 316 186
"495" 1 0 -45.4166666666667 -6.25 84.4860869731919 32.1044998168945 227 7
"496" 1 0 -64.4166666666667 -12.25 74.4110202342383 32.5169982910156 251 12
"497" 1 0 -50.9166666666667 -10.75 66.1110419173517 34.1052513122559 306 4
"498" 1 0 -56.25 -8.25 53.2375192529108 31.69700050354 347 11
"499" 2 0 -64.25 -11.5833333333333 65.337903974802 32.3569984436035 254 11
"500" 3 0 -61.75 -13.75 103.75234258044 32.4952507019043 266 11
"501" 3 0 -54.4166666666667 -4.41666666666666 48.2349283154416 31.1437492370605 308 34
"502" 1 0 -51.5833333333333 0.916666666666671 70.8438176735383 32.5352516174316 337 42
"503" 2 0 -74.0833333333333 -6.75 41.9391110563513 31.3667507171631 275 87
"504" 1 0 -62.9166666666667 3.08333333333334 47.6956566703428 31.2574996948242 345 91
"505" 2 0 -43.5833333333333 -18.9166666666667 220.301010352358 28.8819999694824 284 15
"506" 1 0 -74.5833333333333 -5.08333333333333 37.75144049437 32.2557487487793 246 115
"507" 2 0 -59.5833333333333 -13.25 101.232002227143 32.2014999389648 330 9
"508" 3 0 -42.5833333333333 -4.08333333333333 90.9801070378467 34.2674980163574 365 13
"509" 2 0 -70.9166666666667 -5.58333333333333 42.4955665996106 31.1405010223389 293 101
"510" 1 0 -70.25 0.916666666666671 54.2948962670405 30.3419990539551 366 159
"511" 2 0 -57.0833333333333 -14.0833333333333 83.0303014172626 33.8600006103516 321 6
"512" 2 0 -58.25 -25.25 374.649089236326 33.1180000305176 147 27
"513" 1 0 -64.75 -15.5833333333333 169.572843578409 32.4787521362305 377 61
"514" 1 0 -48.0833333333333 -16.25 141.821298280974 29.1137504577637 297 7
"515" 2 0 -61.25 -21.5833333333333 357.781568120473 35.5610008239746 88 6
"516" 2 0 -57.75 -0.583333333333329 56.8583494751716 32.4477500915527 358 102
"517" 1 0 -66.9166666666667 -5.75 37.3654338091088 31.2437496185303 332 68
"518" 1 0 -55.25 2.25 54.0878770590762 31.160249710083 361 45
"519" 3 0 -62.4166666666667 -4.41666666666666 27.3439981850007 31.5419998168945 312 97
"520" 3 0 -50.9166666666667 -16.5833333333333 126.262252711891 31.7437496185303 288 10
"521" 1 0 -57.9166666666667 -9.25 39.8242616468898 32.6062507629395 315 6
"522" 2 0 -53.9166666666667 -24.75 317.391776172358 29.6030006408691 203 78
"523" 2 0 -66.75 0.25 39.4737571495156 31.5342502593994 344 174
"524" 1 0 -65.25 -6.91666666666666 34.7376030295101 31.6027507781982 361 53
"525" 3 0 -69.9166666666667 -5.25 41.193182145756 31.0347499847412 304 101
"526" 1 0 -55.9166666666667 -5.08333333333333 49.0046749594345 31.8942489624023 366 54
"527" 2 0 -59.75 -8.91666666666666 37.667128333304 32.0669975280762 324 9
"528" 3 0 -67.9166666666667 -7.91666666666666 61.0666841110787 31.1967506408691 305 38
"529" 2 0 -67.75 -13.25 124.160875776971 31.890998840332 281 48
"530" 3 0 -52.4166666666667 -6.91666666666666 29.7200692818234 32.3235015869141 299 20
"531" 1 0 -42.75 -9.91666666666666 89.1189946371964 34.3959999084473 133 0
"532" 3 0 -57.25 -4.75 51.5046642482839 32.164249420166 326 70
"533" 2 0 -63.0833333333333 -21.25 357.65177258794 34.5422515869141 124 1
"534" 3 0 -48.75 -5.08333333333333 56.4329136444208 33.2825012207031 325 24
"535" 2 0 -35.9166666666667 -9.58333333333333 129.154142956161 30.0634994506836 288 36
"536" 2 0 -36.4166666666667 -8.25 148.648496153411 27.1777496337891 138 14
"537" 2 0 -44.75 -2.58333333333333 37.3821026755322 32.3482513427734 323 7
"538" 2 0 -57.25 4.91666666666667 66.6385464580909 32.880500793457 325 69
"539" 2 0 -44.5833333333333 -4.58333333333333 94.0758322491801 34.3857498168945 354 9
"540" 3 0 -64.0833333333333 -12.25 73.4847268976323 32.3889999389648 250 11
"541" 1 0 -70.75 -3.75 40.892660246883 31.4902496337891 342 160
"542" 3 0 -49.75 -23.5833333333333 271.437887758619 29.7827491760254 167 42
"543" 3 0 -65.9166666666667 -10.75 63.196519383587 33.0097503662109 269 21
"544" 1 0 -73.9166666666667 -4.91666666666666 42.0482378483767 32.0997505187988 259 127
"545" 2 0 -77.75 -10.75 238.496732676325 26.5139789581299 5 2
"546" 2 0 -37.75 -11.5833333333333 150.774281442208 30.3269996643066 213 55
"547" 3 0 -45.4166666666667 -7.91666666666666 92.8478108558941 32.8300018310547 188 1
"548" 3 0 -62.0833333333333 0.416666666666671 44.0918303871201 32.3537483215332 322 89
"549" 2 0 -66.75 -0.416666666666657 42.3701835244134 31.0915012359619 293 154
"550" 2 0 -67.25 -20.4166666666667 395.636377023857 21.0482501983643 41 0
"551" 1 0 -77.25 -4.41666666666666 27.3624808709607 32.6705017089844 230 145
"552" 2 0 -74.0833333333333 -10.5833333333333 54.1637029035649 30.5284996032715 229 58
"553" 1 0 -67.0833333333333 -16.5833333333333 143.042602063949 24.5072498321533 198 18
"554" 1 0 -49.4166666666667 -13.4166666666667 98.5856594309925 32.9205017089844 279 4
"555" 2 0 -38.5833333333333 -11.25 164.738198030076 30.5370006561279 100 31
"556" 3 0 -73.4166666666667 0.416666666666671 75.4276729080535 30.9079990386963 333 81
"557" 2 0 -57.5833333333333 -5.25 47.0219142554661 32.2955017089844 318 51
"558" 3 0 -49.5833333333333 -24.5833333333333 288.415097074946 27.4559993743896 209 70
"559" 2 0 -46.9166666666667 -4.08333333333333 44.0402181536468 31.3754997253418 319 20
"560" 2 0 -58.4166666666667 -1.25 55.768104130583 32.2287483215332 354 90
"561" 2 0 -61.75 -18.0833333333333 232.25298155154 33.3160018920898 122 22
"562" 1 0 -40.9166666666667 -7.41666666666666 103.960082844973 33.4252510070801 165 1
"563" 1 0 -61.9166666666667 4.08333333333334 48.1073140996733 29.8225002288818 351 70
"564" 3 0 -60.4166666666667 1.08333333333334 55.11600161242 32.7680015563965 374 56
"565" 2 0 -56.9166666666667 -4.91666666666666 50.8241678886548 32.4122505187988 320 67
"566" 1 0 -45.4166666666667 -23.9166666666667 253.134091569881 28.072078704834 314 98
"567" 2 0 -67.4166666666667 -10.5833333333333 80.6138103145253 31.8354988098145 236 36
"568" 2 0 -43.5833333333333 -12.0833333333333 112.774175296569 33.7287483215332 163 0
"569" 1 0 -54.5833333333333 -14.4166666666667 130.568397910727 33.4787483215332 296 5
"570" 3 0 -79.9166666666667 -6.91666666666666 252.700091959058 29.3425369262695 10 0
"571" 1 0 -61.25 4.25 57.7244834750622 30.5235004425049 330 59
"572" 3 0 -50.0833333333333 -21.25 248.539266404704 31.7905006408691 217 16
"573" 2 0 -62.75 3.25 49.1366939539205 31.3754997253418 352 92
"574" 3 0 -49.25 -6.41666666666666 53.5916800087911 33.2432518005371 285 23
"575" 1 0 -67.75 -9.08333333333333 76.1604521998424 31.2472496032715 289 28
"576" 3 0 -48.0833333333333 -21.0833333333333 198.702897369943 30.6485004425049 261 16
"577" 3 0 -55.0833333333333 -23.4166666666667 306.351910698759 31.4559993743896 196 69
"578" 2 0 -63.75 -5.08333333333333 27.9373250866136 31.2872486114502 330 75
"579" 2 0 -60.0833333333333 -24.5833333333333 397.133493404105 34.2709999084473 130 19
"580" 2 0 -77.75 2.08333333333334 23.5172378564998 30.0429992675781 472 275
"581" 3 0 -36.5833333333333 -7.25 136.839463943532 29.6277503967285 123 3
"582" 3 0 -48.9166666666667 -12.9166666666667 96.6441136289232 33.4910011291504 280 3
"583" 2 0 -50.75 -0.416666666666657 63.0208642554532 32.398250579834 365 41
"584" 1 0 -58.0833333333333 3.25 60.6064914162805 32.0512504577637 358 57
"585" 2 0 -41.0833333333333 -16.9166666666667 182.345779627085 30.0307502746582 161 20
"586" 2 0 -48.0833333333333 -5.75 45.572522259024 32.9980010986328 294 16
"587" 2 0 -74.25 -0.25 74.196010039434 30.8602485656738 335 111
"588" 3 0 -62.4166666666667 -23.4166666666667 420.110469951517 35.4167518615723 128 6
"589" 3 0 -67.75 -7.25 51.1348942996385 31.1990013122559 327 46
"590" 3 0 -55.9166666666667 -17.75 210.198898569859 34.036750793457 236 21
"591" 1 0 -44.9166666666667 -2.25 37.6966958688673 32.1684989929199 332 4
"592" 2 0 -76.5833333333333 -11.9166666666667 146.13354154441 22.0172500610352 79 0
"593" 3 0 -70.5833333333333 -11.4166666666667 90.2390837200294 31.2222499847412 302 52
"594" 1 0 -74.0833333333333 2.91666666666667 65.9623581439289 29.8274993896484 345 48
"595" 1 0 -59.5833333333333 -22.0833333333333 342.636729396369 35.726749420166 89 9
"596" 3 0 -58.4166666666667 -26.25 397.394847356874 32.6139984130859 159 42
"597" 2 0 -76.75 2.25 28.3181584352929 24.880500793457 299 56
"598" 3 0 -49.75 -9.08333333333333 44.2470427243345 33.3467483520508 283 8
"599" 3 0 -71.25 -15.4166666666667 194.480543483771 16.8764991760254 160 2
"600" 2 0 -68.0833333333333 -18.75 301.743428183605 22.7737503051758 80 1
"601" 3 0 -79.4166666666667 -4.41666666666666 19.6412066532751 26.5534992218018 216 11
"602" 3 0 -73.25 0.25 73.9589167016034 30.9242496490479 330 88
"603" 3 0 -40.0833333333333 -13.0833333333333 152.781230548764 26.2437496185303 106 21
"604" 3 0 -54.0833333333333 -25.4166666666667 358.975615159164 30.2072505950928 228 115
"605" 3 0 -48.4166666666667 -7.75 60.4598354813845 33.1855010986328 295 10
"606" 3 0 -62.9166666666667 -20.5833333333333 334.427809133085 34.0164985656738 96 1
"607" 1 0 -75.25 -14.0833333333333 129.981029503231 20.3215007781982 86 0
"608" 1 0 -75.9166666666667 -7.41666666666666 35.903425048103 30.7912502288818 225 91
"609" 3 0 -59.5833333333333 -16.0833333333333 167.635075503525 33.0904998779297 264 24
"610" 3 0 -50.0833333333333 0.916666666666671 77.0861979000502 32.3523941040039 382 15
"611" 3 0 -35.0833333333333 -7.91666666666666 113.629067745637 30.2152500152588 232 25
"612" 2 0 -70.25 3.25 81.3871770476098 31.3325004577637 429 33
"613" 3 0 -50.5833333333333 -26.25 335.416359391177 26.9047508239746 162 84
