"group.all" "pa" "lon" "lat" "wc2.0_bio_10m_04" "wc2.0_bio_10m_05" "wc2.0_bio_10m_13" "wc2.0_bio_10m_14"
"194" 2 0 -45.25 -22.25 265.204456474727 27.9987506866455 305 25
"195" 1 0 -42.5833333333333 -22.25 242.955123828067 26.0037498474121 264 30
"196" 1 0 -45.0833333333333 -21.9166666666667 267.889351045528 30.5477504730225 293 18
"197" 3 0 -42.4166666666667 -20.0833333333333 221.136589463987 31.1119995117188 238 14
"198" 1 0 -41.5833333333333 -19.0833333333333 185.141070046807 32.7467498779297 198 18
"199" 1 0 -45.5833333333333 -21.9166666666667 255.8826752678 30.0594997406006 290 23
"200" 2 0 -42.0833333333333 -21.5833333333333 248.903801779154 32.0400009155273 223 18
"201" 3 0 -40.0833333333333 -18.9166666666667 188.922020091559 31.2089996337891 176 40
"202" 2 0 -43.9166666666667 -20.25 189.44130414933 26.9082508087158 319 14
"203" 1 0 -42.5833333333333 -20.25 226.506460370319 31.0974998474121 246 15
"204" 1 0 -45.5833333333333 -23.4166666666667 251.407124838307 26.9519996643066 244 35
"205" 1 0 -39.9166666666667 -18.4166666666667 179.096128925182 31.0874996185303 170 55
"206" 1 0 -45.75 -23.25 248.798999592948 27.5497493743896 227 26
"207" 2 0 -41.25 -21.4166666666667 208.342962371479 32.2869987487793 174 28
"208" 2 0 -41.4166666666667 -19.75 202.949001444151 31.8632507324219 204 24
"209" 2 0 -40.5833333333333 -18.75 186.048780401755 31.5427494049072 181 34
"210" 2 0 -43.0833333333333 -20.5833333333333 232.183827315176 29.919750213623 262 18
"211" 2 0 -41.0833333333333 -21.9166666666667 196.772866990274 31.7897491455078 152 30
"212" 1 0 -40.25 -20.0833333333333 199.041878807237 31.2562675476074 195 56
"213" 3 0 -44.0833333333333 -22.4166666666667 241.548505969985 29.9957504272461 241 19
"214" 1 0 -40.75 -19.75 196.896692509875 30.6509990692139 198 39
"215" 3 0 -45.5833333333333 -22.75 297.153299712722 26.5667495727539 314 34
"216" 3 0 -42.75 -22.4166666666667 231.215315761927 28.1357498168945 233 30
"217" 3 0 -45.5833333333333 -23.9166666666667 250.488916545529 30.6000003814697 297 95
"218" 3 0 -43.75 -21.25 198.296740727896 27.175500869751 277 19
"219" 1 0 -46.0833333333333 -23.5833333333333 249.265313097784 26.2057495117188 262 61
"220" 2 0 -45.4166666666667 -20.75 232.252840098525 30.0252494812012 289 19
"221" 1 0 -43.4166666666667 -19.75 216.503413325226 30.3439998626709 318 13
"222" 3 0 -41.4166666666667 -20.4166666666667 216.945568870988 28.7935009002686 210 29
"223" 3 0 -41.75 -19.25 190.49691010724 31.8377494812012 209 18
"224" 3 0 -45.5833333333333 -22.25 261.82426983433 29.6709995269775 277 24
"225" 3 0 -45.0833333333333 -21.0833333333333 229.388686062684 29.5060005187988 308 22
"226" 2 0 -40.0833333333333 -17.75 175.676424798272 31.41575050354 155 43
"227" 2 0 -39.5833333333333 -17.4166666666667 164.61154502989 30.8519992828369 140 63
"228" 3 0 -44.5833333333333 -23.25 224.8919256169 30.4152431488037 285 85
"229" 2 0 -44.5833333333333 -22.75 251.561435306904 25.8279991149902 283 29
"230" 1 0 -45.75 -21.4166666666667 249.498364964747 30.3457508087158 274 24
"231" 2 0 -42.9166666666667 -22.5833333333333 224.785468985507 31.861499786377 197 32
"232" 2 0 -42.4166666666667 -20.9166666666667 237.684554204412 29.8465003967285 242 19
"233" 2 0 -39.4166666666667 -17.25 160.265625346016 30.628999710083 150 69
"234" 3 0 -43.4166666666667 -22.75 222.013055598437 31.9347496032715 229 54
"235" 2 0 -41.25 -18.75 185.172283698176 31.4860000610352 191 22
"236" 1 0 -44.25 -23.0833333333333 214.98527563791 30.7447376251221 246 54
"237" 2 0 -39.75 -18.9166666666667 187.284120805559 31.2260265350342 171 49
"238" 1 0 -41.0833333333333 -17.9166666666667 186.433519245363 31.5282497406006 178 25
"239" 3 0 -45.5833333333333 -20.5833333333333 235.432375498784 30.1792507171631 283 18
"240" 1 0 -41.4166666666667 -20.5833333333333 218.584259499775 29.6752490997314 205 28
"241" 1 0 -44.25 -22.75 237.050571743082 27.6814994812012 258 28
"242" 1 0 -41.9166666666667 -19.25 192.4191102639 31.4992504119873 218 19
"243" 1 0 -40.5833333333333 -20.75 203.675668249218 31.2221794128418 179 43
"244" 3 0 -42.4166666666667 -19.75 207.674095187988 31.6840000152588 238 12
"245" 1 0 -42.5833333333333 -19.75 206.723031425037 31.8537502288818 247 10
"246" 2 0 -42.5833333333333 -19.5833333333333 198.227887469875 31.8687496185303 251 11
"247" 2 0 -45.5833333333333 -22.0833333333333 258.017406979926 29.9820003509521 283 23
"248" 1 0 -45.75 -23.9166666666667 249.529856394208 29.1000003814697 335 122
"249" 2 0 -40.0833333333333 -19.5833333333333 198.8217901148 31.3955001831055 189 43
"250" 1 0 -46.0833333333333 -23.4166666666667 245.057701450086 26.8427505493164 235 43
"251" 1 0 -40.4166666666667 -17.5833333333333 179.382493425614 31.5647506713867 166 35
"252" 1 0 -41.4166666666667 -20.0833333333333 211.662856802138 29.6429996490479 211 29
"253" 3 0 -39.4166666666667 -17.9166666666667 165.726722703922 30.4427356719971 178 85
"254" 1 0 -45.75 -22.5833333333333 264.740599756197 28.4249992370605 288 29
"255" 2 0 -40.5833333333333 -18.9166666666667 188.812309683142 31.4600009918213 183 33
"256" 1 0 -46.0833333333333 -20.9166666666667 233.755116979679 29.1702499389648 279 19
"257" 1 0 -40.0833333333333 -19.9166666666667 196.080935212595 30.9874134063721 191 50
"258" 2 0 -41.0833333333333 -17.5833333333333 186.833096692368 32.0250015258789 174 23
"259" 2 0 -41.25 -20.9166666666667 214.20839018743 30.8540000915527 190 29
"260" 3 0 -46.4166666666667 -23.25 235.205242660763 25.7072505950928 239 30
"261" 2 0 -45.25 -21.4166666666667 242.214543945898 29.6940002441406 284 21
"262" 1 0 -44.25 -21.9166666666667 226.455785078101 27.5607490539551 293 19
"263" 1 0 -42.25 -19.5833333333333 207.630670833948 30.6744995117188 237 17
"264" 3 0 -40.9166666666667 -20.4166666666667 208.633533433421 27.3117504119873 201 44
"265" 2 0 -45.4166666666667 -21.25 245.383657856058 30.0027503967285 275 22
"266" 1 0 -41.75 -20.0833333333333 217.635494511083 30.2477493286133 215 21
"267" 2 0 -45.5833333333333 -22.4166666666667 261.14444630047 29.9540004730225 265 23
"268" 2 0 -43.5833333333333 -20.25 201.195888190245 26.3740005493164 312 14
"269" 2 0 -43.0833333333333 -20.25 225.95334315129 30.5952491760254 275 15
"270" 2 0 -46.5833333333333 -23.75 242.352273797309 26.1119995117188 263 62
"271" 3 0 -43.9166666666667 -22.75 234.976602449768 29.7872505187988 234 27
"272" 3 0 -41.5833333333333 -20.0833333333333 215.025389827034 29.7177505493164 214 25
"273" 1 0 -43.75 -20.5833333333333 207.345196916397 28.1620006561279 287 13
"274" 3 0 -40.0833333333333 -17.9166666666667 176.500543965531 31.4547500610352 160 47
"275" 2 0 -44.0833333333333 -21.0833333333333 213.42854758606 28.2612495422363 289 14
"276" 1 0 -42.75 -21.5833333333333 231.375572041758 30.8567504882812 245 16
"277" 2 0 -42.5833333333333 -20.5833333333333 236.268658786674 29.5844993591309 246 17
"278" 3 0 -41.25 -19.25 190.62885560707 32.0314979553223 194 23
"279" 2 0 -45.9166666666667 -21.5833333333333 243.598836098175 30.1492500305176 287 27
"280" 2 0 -41.4166666666667 -18.5833333333333 186.325022195583 30.6247501373291 197 21
"281" 3 0 -45.4166666666667 -22.4166666666667 267.606435559854 28.9605007171631 275 23
"282" 3 0 -46.4166666666667 -22.75 240.893240038724 26.8312492370605 275 28
"283" 3 0 -44.0833333333333 -20.4166666666667 197.85148934218 28.894250869751 301 11
"284" 3 0 -42.4166666666667 -21.9166666666667 245.832020093409 29.7817497253418 257 21
"285" 2 0 -46.75 -23.0833333333333 231.516548592641 27.40625 227 30
"286" 1 0 -42.9166666666667 -22.0833333333333 232.556249102492 28.599250793457 276 24
"287" 1 0 -41.4166666666667 -21.4166666666667 212.643407090021 32.0082511901855 185 25
"288" 3 0 -43.25 -20.9166666666667 224.974331753184 29.3929996490479 263 19
"289" 1 0 -42.25 -19.75 214.46914607817 30.77174949646 232 14
"290" 1 0 -46.25 -24.0833333333333 241.192202548521 30.5318183898926 323 115
"291" 2 0 -42.0833333333333 -20.25 228.979656503513 29.0949993133545 233 20
"292" 1 0 -43.4166666666667 -21.25 216.093618442881 29.7037506103516 266 18
"293" 2 0 -40.75 -17.75 182.428601646238 32.0455017089844 172 29
"294" 1 0 -41.5833333333333 -18.25 189.365822330437 31.3152503967285 196 18
"295" 3 0 -40.9166666666667 -20.9166666666667 209.03182361327 31.7474994659424 173 37
"296" 2 0 -40.75 -19.4166666666667 194.459389673853 31.1569995880127 192 32
"297" 2 0 -41.5833333333333 -20.25 219.249775268636 29.16575050354 216 27
"298" 1 0 -45.5833333333333 -23.75 249.741454665879 28.859691619873 302 90
"299" 3 0 -44.5833333333333 -23.0833333333333 223.327600536719 31.2055034637451 285 64
"300" 1 0 -42.0833333333333 -22.4166666666667 223.853484621141 30.6712493896484 195 32
"301" 3 0 -40.9166666666667 -20.0833333333333 205.703444910216 27.794750213623 206 45
"302" 2 0 -44.0833333333333 -21.4166666666667 211.836514061721 27.9002494812012 291 16
"303" 3 0 -43.0833333333333 -19.25 229.870157361385 30.5149993896484 300 11
"304" 1 0 -46.0833333333333 -23.75 244.623401180995 27.9840545654297 336 107
"305" 1 0 -44.75 -20.4166666666667 209.40884591599 29.6075000762939 306 15
"306" 3 0 -40.5833333333333 -20.4166666666667 202.693838581199 30.0292491912842 195 51
"307" 3 0 -39.75 -19.5833333333333 194.504860669599 30.9230766296387 185 52
"308" 2 0 -39.5833333333333 -18.0833333333333 171.141727765187 30.687629699707 190 85
"309" 3 0 -44.0833333333333 -20.9166666666667 208.947602840667 28.1284999847412 292 15
"310" 2 0 -44.9166666666667 -22.25 271.431016637267 29.3857498168945 281 18
"311" 1 0 -41.5833333333333 -18.4166666666667 188.846144696122 31.8334999084473 197 19
