"group.all" "pa" "lon" "lat" "wc2.0_bio_10m_04" "wc2.0_bio_10m_05" "wc2.0_bio_10m_13" "wc2.0_bio_10m_14"
"329" 3 0 -52.75 -26.25 333.152571842396 27.9207496643066 202 126
"330" 2 0 -43.0833333333333 -19.75 223.046336693022 29.8635005950928 315 11
"331" 1 0 -55.4166666666667 -33.75 461.205907130687 28.1735000610352 115 95
"332" 1 0 -40.4166666666667 -10.25 161.718709448966 29.3957500457764 87 12
"333" 3 0 -49.9166666666667 -27.25 337.294198746557 27.8435001373291 172 105
"334" 2 0 -42.75 -11.4166666666667 92.493789738553 31.2549991607666 147 1
"335" 2 0 -39.25 -10.25 189.319592143921 30.3112506866455 87 20
"336" 3 0 -53.4166666666667 -29.25 384.100432401023 28.9517498016357 152 117
"337" 2 0 -43.9166666666667 -18.4166666666667 181.563463248448 27.0677509307861 280 5
"338" 3 0 -54.25 -23.9166666666667 314.058429696881 31.2600002288818 191 62
"339" 2 0 -50.75 -20.5833333333333 245.469252447312 31.9394989013672 216 17
"340" 3 0 -50.0833333333333 -19.4166666666667 185.795876669942 32.1469993591309 252 15
"341" 3 0 -45.0833333333333 -21.4166666666667 235.292241439395 29.6354999542236 293 19
"342" 3 0 -46.9166666666667 -23.4166666666667 232.078482383892 26.2600002288818 235 37
"343" 1 0 -43.0833333333333 -17.0833333333333 171.816597564709 29.7722492218018 232 5
"344" 3 0 -37.25 -6.08333333333333 105.90541820685 32.8305015563965 209 3
"345" 3 0 -54.25 -31.5833333333333 433.992989259771 29.4277496337891 133 99
"346" 3 0 -51.9166666666667 -31.0833333333333 393.635256884913 28.1415004730225 135 89
"347" 2 0 -56.5833333333333 -29.0833333333333 435.057070339224 31.3314990997314 174 80
"348" 1 0 -42.5833333333333 -14.0833333333333 123.704146755251 27.89674949646 187 4
"349" 2 0 -43.9166666666667 -14.0833333333333 124.086154414427 32.5605010986328 178 1
"350" 2 0 -42.0833333333333 -14.4166666666667 140.86222516772 30.0475006103516 139 1
"351" 3 0 -53.5833333333333 -30.9166666666667 418.346038456453 29.0659999847412 145 105
"352" 2 0 -56.25 -29.9166666666667 447.627279599446 30.7702503204346 160 92
"353" 1 0 -55.25 -26.75 381.606593043682 32.2727508544922 163 93
"354" 2 0 -45.0833333333333 -14.25 127.354083691078 30.5207500457764 240 1
"355" 1 0 -56.0833333333333 -25.5833333333333 356.616717874516 31.6537494659424 191 77
"356" 3 0 -49.5833333333333 -27.9166666666667 302.199589502868 23.6180000305176 183 103
"357" 3 0 -54.75 -24.4166666666667 327.347541651333 30.9699993133545 187 87
"358" 2 0 -35.4166666666667 -8.91666666666666 106.953021705048 28.7434997558594 276 45
"359" 1 0 -56.25 -30.25 452.983172276725 30.5317497253418 161 94
"360" 3 0 -43.75 -13.9166666666667 121.790341580806 32.6777496337891 154 1
"361" 2 0 -42.5833333333333 -17.5833333333333 185.229283129431 29.3632507324219 233 7
"362" 1 0 -41.5833333333333 -15.25 166.250947808977 28.3632507324219 172 6
"363" 1 0 -50.75 -23.5833333333333 266.876548681546 28.7159996032715 188 62
"364" 2 0 -39.5833333333333 -11.25 173.185273720098 31.3269996643066 78 13
"365" 2 0 -40.9166666666667 -6.25 93.5460454323789 30.0195007324219 198 3
"366" 1 0 -53.4166666666667 -31.5833333333333 414.547008940045 27.5499992370605 140 94
"367" 3 0 -49.25 -20.75 202.156916632183 31.4829998016357 237 14
"368" 3 0 -57.9166666666667 -29.9166666666667 461.706371069704 32.2915000915527 159 59
"369" 1 0 -39.25 -7.08333333333333 113.171212244381 32.2545013427734 269 6
"370" 1 0 -50.5833333333333 -30.75 352.962555374831 27.5322856903076 146 87
"371" 1 0 -57.25 -28.75 436.755612781303 31.5214996337891 166 67
"372" 1 0 -54.0833333333333 -21.9166666666667 244.36701571721 31.2395000457764 205 30
"373" 2 0 -51.5833333333333 -31.25 387.241106012138 27.7585372924805 132 82
"374" 2 0 -35.75 -9.08333333333333 123.614869953424 28.9712505340576 248 32
"375" 1 0 -55.4166666666667 -33.5833333333333 465.633846028154 28.2647495269775 114 96
"376" 3 0 -46.75 -23.5833333333333 238.368873317549 27.19700050354 249 41
"377" 1 0 -40.0833333333333 -3.58333333333333 68.0166538306803 34.1484985351562 239 1
"378" 1 0 -36.5833333333333 -5.25 97.6654735143075 32.1539993286133 169 1
"379" 2 0 -49.9166666666667 -17.9166666666667 138.957401280203 31.6487503051758 279 13
"380" 3 0 -53.4166666666667 -24.5833333333333 311.273565401277 29.1280002593994 196 79
"381" 2 0 -49.25 -22.9166666666667 244.573892138817 30.0602493286133 193 27
"382" 2 0 -54.0833333333333 -32.25 449.827296346098 28.9762496948242 125 86
"383" 3 0 -54.75 -27.0833333333333 370.080766798551 30.2297496795654 169 111
"384" 2 0 -43.0833333333333 -7.91666666666666 96.9142341629341 33.4005012512207 169 1
"385" 2 0 -48.25 -24.0833333333333 291.584752473169 27.6450004577637 198 44
"386" 1 0 -43.4166666666667 -17.5833333333333 181.67656547118 30.3490009307861 234 7
"387" 1 0 -53.5833333333333 -30.5833333333333 411.068185008108 28.4662494659424 145 112
"388" 2 0 -43.4166666666667 -18.25 189.987454229255 27.2077503204346 269 7
"389" 1 0 -37.25 -5.41666666666666 81.0552158003471 34.0014991760254 182 2
"390" 2 0 -51.0833333333333 -27.25 325.815195436007 25.3390007019043 178 100
"391" 3 0 -50.9166666666667 -18.9166666666667 171.609397222878 32.1287498474121 278 16
"392" 2 0 -51.4166666666667 -27.75 337.550516136554 26.8064994812012 191 108
"393" 1 0 -53.5833333333333 -21.0833333333333 213.319198428494 31.2332496643066 201 32
"394" 1 0 -40.25 -17.25 176.265111355774 31.5230007171631 159 43
"395" 3 0 -38.5833333333333 -11.75 159.514674292129 29.4637508392334 100 37
"396" 2 0 -39.9166666666667 -5.75 91.1177409170254 31.14674949646 182 5
"397" 3 0 -53.4166666666667 -23.5833333333333 290.888791034708 30.54075050354 166 63
"398" 2 0 -42.25 -14.4166666666667 138.312423412876 29.6812496185303 157 2
"399" 1 0 -38.5833333333333 -10.25 180.535594747128 29.0149993896484 87 24
"400" 2 0 -37.4166666666667 -11.25 137.606688043197 30.6097507476807 296 57
"401" 1 0 -47.25 -17.9166666666667 163.212446696219 29.3957500457764 328 7
"402" 3 0 -53.9166666666667 -30.25 413.726632619409 29.6415004730225 148 118
"403" 1 0 -55.75 -25.4166666666667 356.012596187833 31.6627502441406 201 83
"404" 1 0 -39.9166666666667 -17.25 167.296040783533 31.0555000305176 143 53
"405" 3 0 -39.75 -9.75 181.44306577252 31.4832496643066 91 5
"406" 3 0 -52.5833333333333 -23.4166666666667 285.12967092111 30.2182502746582 159 54
"407" 1 0 -40.25 -17.0833333333333 171.968567638816 29.7899990081787 150 52
"408" 2 0 -51.9166666666667 -27.25 341.492365250676 27.6429996490479 200 123
"409" 1 0 -48.25 -25.4166666666667 297.743009207664 29.396032333374 306 84
"410" 3 0 -42.5833333333333 -13.9166666666667 120.097260512052 27.945499420166 180 3
"411" 1 0 -50.9166666666667 -23.25 267.064682399343 30.2707500457764 184 51
"412" 2 0 -40.4166666666667 -11.75 163.934126293577 29.263500213623 96 29
"413" 1 0 -41.9166666666667 -13.25 117.917564742257 25.9985008239746 182 18
"414" 1 0 -56.75 -32.25 490.199094747624 30.6292495727539 134 81
"415" 1 0 -49.0833333333333 -23.9166666666667 286.007899019602 29.3705005645752 173 46
"416" 2 0 -49.25 -27.25 316.945320402825 26.8662490844727 197 94
"417" 1 0 -51.4166666666667 -20.4166666666667 235.924677727976 32.2815017700195 223 20
"418" 1 0 -39.0833333333333 -14.5833333333333 133.376347960323 29.3431663513184 206 117
"419" 2 0 -46.0833333333333 -19.75 218.747338096152 29.076000213623 296 14
"420" 2 0 -47.0833333333333 -16.5833333333333 158.333675101143 29.199499130249 288 8
"421" 2 0 -46.5833333333333 -18.4166666666667 155.847561391366 28.6650009155273 310 9
"422" 2 0 -42.25 -13.25 115.605047658937 30.3692493438721 157 2
"423" 1 0 -46.4166666666667 -15.75 143.167608713769 30.2565002441406 273 6
"424" 3 0 -48.75 -18.9166666666667 186.516808384332 30.7822494506836 276 14
"425" 3 0 -38.75 -8.41666666666666 181.450249922702 31.2492504119873 143 7
"426" 1 0 -42.5833333333333 -15.4166666666667 160.473911854953 28.9475002288818 199 2
"427" 1 0 -53.0833333333333 -24.5833333333333 315.666252256026 29.6264991760254 215 81
"428" 2 0 -41.5833333333333 -8.91666666666666 108.200611159516 33.6542510986328 119 1
"429" 1 0 -42.4166666666667 -11.75 113.020319345318 28.9697494506836 138 3
"430" 1 0 -52.9166666666667 -25.9166666666667 350.128958181391 28.7817497253418 217 112
"431" 3 0 -51.25 -27.5833333333333 335.494750231151 26.3912506103516 185 107
"432" 2 0 -42.5833333333333 -18.75 228.488615189325 29.0077495574951 288 15
"433" 2 0 -54.0833333333333 -30.25 416.011091221946 30.03125 149 118
"434" 3 0 -54.9166666666667 -27.9166666666667 395.037661819825 31.5305004119873 179 126
"435" 2 0 -43.75 -15.25 137.629270943394 32.1479988098145 191 1
"436" 1 0 -45.4166666666667 -18.25 175.93024884191 31.1415004730225 249 7
"437" 3 0 -45.4166666666667 -23.75 250.987559515526 29.7684421539307 297 92
"438" 1 0 -53.75 -24.5833333333333 312.606786293781 29.494499206543 186 74
"439" 3 0 -36.25 -6.41666666666666 109.310546074768 29.8910007476807 168 5
"440" 3 0 -57.75 -31.0833333333333 479.290234111407 31.273250579834 156 64
"441" 2 0 -54.25 -26.9166666666667 373.67386490293 29.6240005493164 179 117
"442" 2 0 -47.75 -20.25 179.871864727494 29.5087509155273 299 10
"443" 3 0 -57.75 -32.25 484.350013400173 30.5377502441406 141 67
"444" 3 0 -44.75 -17.0833333333333 189.538318587102 33.0547485351562 220 4
"445" 3 0 -38.75 -11.4166666666667 163.511420585392 29.6577491760254 84 29
"446" 1 0 -39.0833333333333 -9.91666666666666 187.866376872055 31.4925003051758 92 9
"447" 2 0 -35.75 -9.41666666666666 121.870365840974 29.7374992370605 308 37
"448" 2 0 -53.0833333333333 -24.9166666666667 310.755939916634 28.1532497406006 220 89
"449" 1 0 -43.0833333333333 -10.25 85.3436413301202 33.9140014648438 132 1
"450" 1 0 -34.9166666666667 -8.41666666666666 101.088018023324 29.1051731109619 234 29
"451" 2 0 -39.5833333333333 -12.0833333333333 166.622416307828 29.7455005645752 74 20
"452" 2 0 -45.9166666666667 -18.5833333333333 167.824178338576 29.6145000457764 273 9
"453" 3 0 -50.25 -24.0833333333333 279.763034069003 28.4282493591309 177 62
"454" 3 0 -45.0833333333333 -16.9166666666667 183.171181907137 32.40625 223 5
"455" 2 0 -51.75 -29.9166666666667 374.361113592925 28.835750579834 150 95
"456" 1 0 -52.75 -26.5833333333333 342.660520933308 28.3229999542236 210 142
"457" 2 0 -37.75 -8.91666666666666 199.574061421237 30.8094997406006 104 12
"458" 1 0 -50.5833333333333 -24.5833333333333 289.3733414735 27.482250213623 161 75
"459" 3 0 -40.0833333333333 -4.58333333333333 69.7167341297473 31.8432502746582 201 1
"460" 1 0 -41.5833333333333 -12.5833333333333 126.472257516087 27.2042503356934 123 13
"461" 2 0 -40.25 -4.91666666666666 77.6995819296587 31.1112499237061 186 2
"462" 1 0 -50.5833333333333 -25.75 323.960169545638 26.963249206543 176 79
"463" 1 0 -37.9166666666667 -5.08333333333333 68.7494843657843 33.4052505493164 218 1
"464" 3 0 -37.25 -5.75 101.29966253815 33.9044990539551 210 4
"465" 1 0 -41.75 -12.9166666666667 119.926736817224 27.0265007019043 140 11
"466" 1 0 -38.5833333333333 -4.41666666666666 58.5465884686733 32.304500579834 234 5
"467" 1 0 -38.4166666666667 -6.08333333333333 89.040292925842 31.480749130249 242 6
"468" 3 0 -53.25 -24.4166666666667 313.985062370474 29.97825050354 203 77
"469" 1 0 -56.0833333333333 -32.9166666666667 484.728793760728 29.7450008392334 118 88
"470" 1 0 -40.75 -11.75 167.634302441258 28.105749130249 111 34
"471" 2 0 -54.4166666666667 -30.75 424.318186565203 29.7045001983643 146 112
"472" 3 0 -53.0833333333333 -26.25 324.192130187244 28.2122497558594 210 129
"473" 3 0 -50.9166666666667 -23.4166666666667 268.544568773349 29.949499130249 188 56
"474" 3 0 -51.4166666666667 -24.5833333333333 303.7391054557 28.9810009002686 186 79
"475" 3 0 -42.5833333333333 -12.5833333333333 108.102527299437 32.9109992980957 139 1
"476" 1 0 -43.25 -22.4166666666667 219.69159559357 26.0580005645752 292 45
"477" 1 0 -42.5833333333333 -8.41666666666666 98.5862261543919 34.6292495727539 146 1
"478" 3 0 -53.4166666666667 -25.75 353.547293627558 29.2280006408691 233 98
"479" 2 0 -38.5833333333333 -4.75 57.639431183058 32.9869995117188 212 3
"480" 2 0 -48.25 -16.9166666666667 152.109464162393 29.882999420166 299 9
"481" 1 0 -43.25 -19.25 232.717052776312 30.7325000762939 301 11
"482" 3 0 -37.0833333333333 -4.91666666666666 66.6886497096286 32.7160568237305 196 1
"483" 1 0 -44.0833333333333 -21.25 214.785060912897 28.3899993896484 288 14
"484" 2 0 -53.5833333333333 -26.0833333333333 354.231748586623 28.9492492675781 215 110
"485" 3 0 -42.5833333333333 -22.75 220.643635476029 31.0419998168945 178 25
"486" 1 0 -42.4166666666667 -8.91666666666666 101.225156950733 34.9695014953613 140 0
"487" 3 0 -57.0833333333333 -27.9166666666667 412.752964061444 31.7665004730225 163 69
"488" 3 0 -53.0833333333333 -30.0833333333333 409.607859256579 29.6295013427734 141 107
"489" 3 0 -42.5833333333333 -6.91666666666666 110.243730083163 33.9129981994629 207 1
"490" 2 0 -42.4166666666667 -10.9166666666667 106.22925818714 33.3847503662109 109 1
"491" 1 0 -42.0833333333333 -22.0833333333333 238.416612735846 28.1892490386963 228 28
"492" 2 0 -54.75 -33.75 445.502964464991 28.2697505950928 117 96
"493" 3 0 -50.25 -18.5833333333333 160.381792759214 32.3962516784668 271 14
"494" 3 0 -58.0833333333333 -29.9166666666667 460.162761272438 32.1935005187988 153 56
"495" 2 0 -54.75 -32.0833333333333 455.767679726925 29.4307498931885 122 95
"496" 3 0 -57.25 -31.9166666666667 486.598729477048 30.5902500152588 144 73
"497" 2 0 -40.5833333333333 -20.4166666666667 202.693838581199 30.0292491912842 195 51
"498" 2 0 -57.75 -28.25 429.139934531358 31.8142490386963 160 60
"499" 2 0 -53.75 -23.5833333333333 294.651357144929 30.7730007171631 175 60
"500" 2 0 -50.75 -25.75 318.985765777262 26.536750793457 170 83
"501" 3 0 -38.0833333333333 -4.25 52.8656502483363 31.585075378418 293 9
"502" 1 0 -49.0833333333333 -25.25 283.053130039769 26.42799949646 225 80
"503" 2 0 -53.75 -21.0833333333333 212.277902099676 31.2582492828369 203 33
"504" 2 0 -46.5833333333333 -16.5833333333333 168.764797632179 32.1552505493164 246 7
"505" 2 0 -45.9166666666667 -18.75 173.232429101537 29.5972499847412 278 10
"506" 1 0 -54.4166666666667 -32.9166666666667 447.955110270928 27.9274997711182 131 98
"507" 2 0 -51.4166666666667 -25.9166666666667 317.373604179881 26.097749710083 180 113
"508" 1 0 -43.9166666666667 -16.4166666666667 154.389571592434 30.2329998016357 233 2
"509" 1 0 -53.4166666666667 -21.5833333333333 232.223699964554 31.6219997406006 189 29
"510" 1 0 -51.25 -20.5833333333333 243.528607000932 31.9549999237061 213 19
"511" 1 0 -39.75 -18.5833333333333 179.694812626498 30.8516807556152 167 57
"512" 2 0 -49.25 -21.5833333333333 241.473601986618 31.5244998931885 229 20
"513" 3 0 -39.4166666666667 -9.58333333333333 187.827658540841 31.2047500610352 96 5
"514" 3 0 -39.0833333333333 -12.9166666666667 142.638149774295 28.3642501831055 171 77
"515" 1 0 -41.4166666666667 -6.08333333333333 96.0694613240096 32.9357490539551 217 1
"516" 2 0 -46.9166666666667 -16.9166666666667 169.305292481208 30.972749710083 285 8
"517" 1 0 -42.75 -14.75 124.077346147825 31.1867504119873 169 1
"518" 2 0 -42.4166666666667 -13.5833333333333 117.112848645576 29.0917491912842 164 1
"519" 1 0 -39.4166666666667 -17.4166666666667 161.542471722872 30.597749710083 152 71
"520" 2 0 -51.9166666666667 -22.25 249.979117917446 31.5410003662109 178 36
"521" 3 0 -55.0833333333333 -34.9166666666667 414.527592286467 25.7772731781006 95 69
"522" 2 0 -50.9166666666667 -28.0833333333333 323.722069949816 25.5114994049072 169 109
"523" 1 0 -39.9166666666667 -6.08333333333333 100.629441528647 31.4692497253418 184 6
"524" 2 0 -50.9166666666667 -30.0833333333333 351.028611055616 28.4169998168945 144 93
"525" 2 0 -53.4166666666667 -31.0833333333333 417.218569693807 28.7115001678467 143 100
"526" 1 0 -45.5833333333333 -23.9166666666667 250.488916545529 30.6000003814697 297 95
"527" 1 0 -49.0833333333333 -24.4166666666667 308.981031546832 28.0562496185303 182 56
"528" 2 0 -54.4166666666667 -28.9166666666667 390.670794655206 30.253999710083 177 136
"529" 2 0 -38.25 -12.75 124.960447003694 29.8154888153076 303 71
"530" 1 0 -39.25 -15.5833333333333 157.547545262482 29.5562496185303 157 93
"531" 1 0 -35.9166666666667 -8.41666666666666 150.750843215507 28.3777503967285 134 13
"532" 3 0 -40.4166666666667 -9.58333333333333 150.129344530385 33.4447479248047 105 2
"533" 3 0 -54.5833333333333 -24.5833333333333 333.062095106692 30.793249130249 173 92
"534" 1 0 -40.4166666666667 -19.5833333333333 195.443876854987 31.5362491607666 192 38
"535" 2 0 -42.0833333333333 -8.91666666666666 98.6584535677012 35.0844993591309 133 0
"536" 2 0 -55.9166666666667 -28.5833333333333 418.26902702556 32.0149993896484 172 93
"537" 1 0 -40.9166666666667 -17.9166666666667 184.341813644225 31.7670001983643 176 27
"538" 3 0 -43.4166666666667 -14.75 133.223304084621 32.2700004577637 173 1
"539" 1 0 -57.4166666666667 -31.75 487.141419624988 30.8457508087158 146 70
"540" 2 0 -41.75 -19.25 190.49691010724 31.8377494812012 209 18
"541" 3 0 -40.0833333333333 -18.4166666666667 181.707450172454 31.5227508544922 170 45
"542" 2 0 -55.0833333333333 -27.4166666666667 377.913657373601 31.0174999237061 168 116
"543" 3 0 -47.0833333333333 -17.25 175.314330227284 31.0009994506836 303 7
"544" 1 0 -42.0833333333333 -12.4166666666667 116.53965501859 27.8582496643066 125 3
"545" 3 0 -41.0833333333333 -13.75 135.763247603736 30.0480003356934 129 6
"546" 2 0 -53.75 -28.5833333333333 374.753199534705 29.7832508087158 184 128
"547" 3 0 -41.4166666666667 -5.25 92.3030324286329 32.6417503356934 263 4
"548" 2 0 -43.75 -19.75 189.850788096242 29.7097492218018 312 11
"549" 2 0 -57.75 -30.75 469.946041642002 31.3137493133545 156 64
"550" 2 0 -41.25 -20.75 214.778437883768 31.9657497406006 190 26
"551" 2 0 -46.0833333333333 -21.4166666666667 239.200467440404 29.986499786377 278 23
"552" 2 0 -40.0833333333333 -15.5833333333333 168.138497896198 29.9847507476807 134 32
"553" 3 0 -50.75 -21.5833333333333 265.839882288178 31.4577503204346 203 23
"554" 1 0 -53.0833333333333 -33.0833333333333 412.816369923388 26.9372501373291 125 82
"555" 3 0 -55.9166666666667 -29.5833333333333 433.95399151914 30.9055004119873 175 99
"556" 3 0 -52.25 -20.5833333333333 226.794674280554 31.9144992828369 212 25
"557" 1 0 -44.0833333333333 -14.25 129.932921833645 32.4107513427734 199 1
"558" 2 0 -52.75 -20.5833333333333 220.492296291079 32.0815010070801 213 28
"559" 2 0 -53.25 -21.0833333333333 221.622670978875 31.7644996643066 196 31
"560" 3 0 -48.0833333333333 -18.25 163.505942937277 30.5472507476807 286 9
"561" 3 0 -40.0833333333333 -5.08333333333333 78.1799638684326 30.5672492980957 169 2
"562" 2 0 -53.0833333333333 -19.75 193.40795756503 31.8107490539551 250 28
"563" 2 0 -35.0833333333333 -6.25 117.864014649783 31.4364337921143 220 21
"564" 1 0 -40.9166666666667 -13.0833333333333 135.082796566811 29.6840000152588 129 13
"565" 2 0 -48.9166666666667 -20.4166666666667 192.127531711136 31.9680004119873 246 12
"566" 1 0 -51.4166666666667 -24.75 300.433519488494 28.0459995269775 189 85
"567" 1 0 -46.4166666666667 -22.25 225.765445969274 28.789249420166 277 27
"568" 2 0 -52.4166666666667 -24.25 274.943499319227 28.1637496948242 197 83
"569" 3 0 -41.0833333333333 -5.25 89.0877033619908 31.3470001220703 248 4
"570" 2 0 -42.9166666666667 -14.9166666666667 125.090560632961 29.6229991912842 188 1
"571" 3 0 -56.5833333333333 -30.5833333333333 465.864386318021 30.5165004730225 165 84
"572" 2 0 -43.0833333333333 -18.0833333333333 197.136725677137 27.824499130249 268 10
"573" 2 0 -49.25 -25.75 293.662486277762 25.7110004425049 182 76
"574" 2 0 -52.0833333333333 -28.75 354.559198300326 27.320499420166 168 121
"575" 1 0 -40.5833333333333 -17.5833333333333 180.172821080439 31.6895008087158 169 31
"576" 1 0 -43.5833333333333 -16.9166666666667 158.174509319539 30.0774993896484 246 2
"577" 3 0 -36.5833333333333 -6.41666666666666 91.2829428849021 32.1669998168945 148 2
"578" 2 0 -43.4166666666667 -16.9166666666667 159.424530224338 27.9587497711182 242 2
"579" 1 0 -41.75 -15.75 170.323823183838 27.9797496795654 180 5
"580" 2 0 -49.0833333333333 -20.4166666666667 194.223285344968 31.9674987792969 243 12
"581" 2 0 -51.4166666666667 -21.4166666666667 263.233100946295 31.5122509002686 188 25
"582" 1 0 -37.0833333333333 -6.91666666666666 101.31887271903 32.5622482299805 197 2
"583" 3 0 -42.25 -21.25 240.625015911756 31.4787502288818 251 20
"584" 1 0 -39.25 -12.9166666666667 147.688668028822 28.0260009765625 129 66
"585" 3 0 -50.4166666666667 -28.5833333333333 299.006595067552 24.8880004882812 154 109
"586" 2 0 -39.75 -5.41666666666666 82.9194875949821 30.5104999542236 197 4
"587" 3 0 -41.75 -18.0833333333333 191.542837460155 31.1324996948242 201 16
"588" 1 0 -46.5833333333333 -19.4166666666667 191.628056007368 29.1707496643066 322 14
"589" 3 0 -52.9166666666667 -28.4166666666667 368.679727051585 29.2347507476807 166 125
"590" 3 0 -56.9166666666667 -31.4166666666667 483.794364765249 31.0030002593994 145 77
"591" 2 0 -38.9166666666667 -11.4166666666667 164.738704750576 30.7929992675781 82 24
"592" 2 0 -51.4166666666667 -29.25 337.342699169526 25.5275001525879 167 120
"593" 2 0 -38.9166666666667 -8.25 176.737201652428 30.8677501678467 150 4
"594" 3 0 -49.9166666666667 -29.4166666666667 325.747482673837 27.4620609283447 152 98
"595" 3 0 -46.0833333333333 -22.0833333333333 231.399446228166 28.5739994049072 290 30
"596" 2 0 -52.0833333333333 -27.4166666666667 350.135788441849 28.1630001068115 195 127
"597" 1 0 -54.25 -20.5833333333333 190.117640967343 31.1434993743896 226 41
"598" 2 0 -36.4166666666667 -10.0833333333333 152.799243917251 30.5400009155273 217 28
"599" 2 0 -48.25 -16.75 147.056959187804 29.644250869751 297 9
"600" 2 0 -54.75 -22.0833333333333 266.955702682704 31.1515007019043 191 43
"601" 3 0 -53.75 -30.0833333333333 410.958840113387 29.9077491760254 146 119
"602" 3 0 -54.9166666666667 -31.25 444.175678878865 29.6844997406006 133 105
"603" 3 0 -55.4166666666667 -24.9166666666667 344.298017412938 31.6622505187988 199 81
"604" 1 0 -40.9166666666667 -13.4166666666667 134.658172066822 28.5872497558594 129 11
"605" 2 0 -49.9166666666667 -28.4166666666667 296.195483788068 23.2019996643066 163 106
"606" 3 0 -49.75 -23.0833333333333 280.764294396294 30.6284999847412 191 39
"607" 1 0 -37.4166666666667 -9.58333333333333 194.054025445688 31.4664993286133 93 13
"608" 1 0 -57.75 -29.0833333333333 454.1500761631 31.7904987335205 161 60
"609" 3 0 -56.5833333333333 -31.4166666666667 477.073700894419 30.5402507781982 140 81
"610" 2 0 -55.25 -27.0833333333333 379.275768272243 31.736499786377 163 98
"611" 3 0 -43.9166666666667 -19.25 210.295883206602 30.6065006256104 274 8
"612" 3 0 -45.4166666666667 -23.9166666666667 253.134091569881 28.072078704834 314 98
"613" 2 0 -45.25 -17.25 182.01252317031 32.1457481384277 224 5
"614" 3 0 -41.25 -13.25 131.220763926233 26.5547504425049 149 33
"615" 3 0 -38.75 -4.25 59.8706652023147 30.6669998168945 262 10
"616" 3 0 -46.75 -22.25 228.157774332215 28.4472503662109 267 23
"617" 3 0 -53.25 -31.0833333333333 417.525078978814 28.5557498931885 142 98
"618" 3 0 -36.0833333333333 -7.58333333333333 135.539317277785 29.7840003967285 99 5
"619" 3 0 -43.0833333333333 -7.75 101.272431453797 33.6464996337891 176 1
"620" 1 0 -37.0833333333333 -8.58333333333333 159.874748819125 29.5890007019043 120 17
"621" 1 0 -47.4166666666667 -17.75 164.666465292539 29.5532493591309 322 8
"622" 3 0 -45.5833333333333 -22.4166666666667 261.14444630047 29.9540004730225 265 23
"623" 3 0 -53.4166666666667 -24.9166666666667 310.17730359141 27.9790000915527 212 91
"624" 3 0 -46.0833333333333 -18.25 152.795947161798 29.9085006713867 276 7
"625" 2 0 -43.25 -22.0833333333333 229.72346942066 29.9039993286133 251 26
"626" 3 0 -55.75 -31.4166666666667 457.278861560325 29.9132499694824 129 91
"627" 3 0 -42.25 -20.0833333333333 226.048096790686 29.9039993286133 236 16
"628" 3 0 -45.25 -16.25 179.864913363988 33.0537490844727 214 3
"629" 3 0 -42.9166666666667 -19.4166666666667 222.213756559229 28.5284996032715 314 14
"630" 2 0 -49.25 -26.0833333333333 307.693502165342 25.2352504730225 184 82
"631" 2 0 -44.5833333333333 -19.5833333333333 205.50983053586 31.1282501220703 284 10
"632" 2 0 -50.4166666666667 -22.75 273.059319096466 30.789249420166 187 42
"633" 2 0 -47.4166666666667 -18.4166666666667 173.030157613048 29.5357494354248 311 5
"634" 3 0 -55.4166666666667 -29.5833333333333 422.650563729854 30.6857509613037 171 116
"635" 1 0 -50.5833333333333 -27.0833333333333 328.175894640015 25.2679996490479 166 93
"636" 2 0 -45.25 -20.9166666666667 231.544850945425 29.84375 297 21
"637" 1 0 -47.4166666666667 -16.75 160.359776355831 29.2572498321533 303 8
"638" 1 0 -39.9166666666667 -14.5833333333333 151.993075221426 28.6692504882812 146 45
"639" 3 0 -38.75 -8.75 173.11569964537 32.9857482910156 109 3
"640" 3 0 -56.75 -26.0833333333333 366.896379903236 31.4152507781982 155 70
"641" 2 0 -54.4166666666667 -29.75 408.950749784358 30.11549949646 157 126
"642" 1 0 -48.0833333333333 -18.0833333333333 167.038619697908 30.6342506408691 283 10
"643" 3 0 -43.9166666666667 -20.4166666666667 195.604051144223 27.5537490844727 304 13
"644" 1 0 -53.5833333333333 -31.25 420.140705710825 28.6380004882812 144 100
"645" 1 0 -53.75 -33.4166666666667 426.838249583098 27.2467498779297 129 91
"646" 3 0 -40.0833333333333 -16.75 165.206033709756 29.6377506256104 123 50
"647" 1 0 -44.0833333333333 -19.5833333333333 192.353031766939 30.5189990997314 281 12
"648" 3 0 -49.75 -25.5833333333333 298.651123852565 26.3632507324219 168 73
"649" 2 0 -51.0833333333333 -19.0833333333333 179.135884877208 32.2077484130859 282 18
"650" 1 0 -54.75 -29.4166666666667 401.018650243891 29.7115001678467 163 131
"651" 2 0 -50.25 -25.9166666666667 321.419516450166 26.6867504119873 181 73
"652" 2 0 -44.4166666666667 -17.25 182.762117712538 31.5912494659424 218 4
"653" 2 0 -40.5833333333333 -10.5833333333333 159.508855581797 29.2367496490479 97 10
"654" 3 0 -35.25 -7.75 127.341334204085 31.0677509307861 197 23
"655" 3 0 -41.0833333333333 -6.75 99.8986785533247 32.047248840332 191 1
"656" 2 0 -42.9166666666667 -10.25 88.3472183798507 33.914249420166 132 0
"657" 2 0 -37.0833333333333 -10.25 175.724475974202 31.0370006561279 141 23
